article_id,article_title,response_found,values_inside_scope,extracted_value,confidence_level,source_citation
190654058,MintM: the start-up transforming businesses real-time,yes,Standalone product,Standalone product,high,Page 2: 'technology-based customer engagement and digital signage solutions start-up' | Page 2: 'relies on its own proprietary software' | Page 7: 'MintM possesses at this juncture is simply being one of its kind in the digital marketing space with proprietary technology'
190654085,Business model innovation in mobile apps market: Exploring the new subscription plans with a behavioral reasoning perspective,yes,Marketplace,Marketplace,high,"Page 2: 'These plans are a BMI from the perspective of the companies creating the stores, such as Google and Apple' | Page 2: 'the catalogue management company that usually pay them according to the number of times the specific apps gets downloaded and used'"
190654186,Competition Among Proprietary and Open-Source Software Firms: The Role of Licensing in Strategic Contribution,yes,Standalone product,Standalone product,medium,"Page 1: 'we study three-way competition among a proprietary firm (proprietor), an OSS originating firm (originator), and an OSS contributing firm (contributor)' | Page 1: 'They collaborate on the development and management of enterprise OSS but then compete against each other in the services market'"
190654465,The Business Case for a Journey Planning and Ticketing App—Comparison between a Simulation Analysis and Real-World Data,yes,Two-sided platform,Two-sided platform,high,"Page 6: 'Additional operators increase the market share of trips for which tickets can be purchased, which in turn increases the users' satisfaction with ticketing and subsequently their use of app as well as ticket purchases through the app. The resulting revenue increase will then incentivise more operators to join the scheme'"
190654531,Hypothesis-driven Adaptation of Business Models based on Product Line Engineering,yes,Standalone product,Standalone product,high,Page 1: 'developing business models for a mobile application' | Page 5: 'we create an adaptive business model for a to-do app'
190654542,E-business evolution: an analysis of mobile applications' business models,yes,Standalone product;Two-sided platform;Marketplace,"Standalone product and Two-sided platform. Mobile apps function as standalone products delivered through platform marketplaces (Google Play Store), which acts as a two-sided platform connecting app developers with users.",high,"Page 5: 'for different operating systems there exist different virtual marketplaces from which users can download apps. According to Statista (2018a), Android is the main operating system with 85% of the market share; moreover, within the Google Play Store, the Android marketplace, are currently available 2.8 million apps' | Page 12: 'app platforms may ask for different fees to be paid, which influence the value source 'design of added monetization' and (as a consequence) value capture schemes'"
190654598,A Study on Cloud-Based Software Marketing Strategies Using Cloud Marketplace,yes,Marketplace,Marketplace,high,"Page 1: 'Each cloud service provider (CSP) secures a distribution channel using its own service, defined as ""marketplace""' | Page 3: 'Menychtas presented that the latest applications... the cloud creates a marketplace where more products participate in the service providing process'"
190654601,Software as a service: Lessons from the video game industry,yes,Two-sided platform,Two-sided platform,medium,"Page 3: 'Subscription services —A subscription to a game platform, such as Origin by Electronic Arts (EA)' and 'Origin has Origin Access, a subscription program that allows gamers to play any EA game' | Page 3-4: 'Distribution channels show the GaaS channels that deliver value to gamers. Digital stores, such as Origin, represent the main distribution channels'"
190654605,The SaaS Payoff: Measuring the Business Value of Provisioning Software-as-a-Service Technologies,yes,Two-sided platform;Marketplace,Two-sided platform and Marketplace,high,"Page 10: 'provision SaaS services directly from their indigenous website and digital ecosystem portals' | Page 12: 'Both case organisations have recently developed indigenous OpenStack collaborating network platforms which enables service providers, independent developers, resellers, integrators and telecommunications companies to resell both case organisation's SaaS products and services'"
190654664,Searching for synergy from a combination of heterogeneous business models: measurement and assessment from the Polish software industry,yes,Standalone product;OEM component,INT: Standalone product/service provider with strong partner networks acting as system integrator; VAR: OEM component/distributor serving as intermediary between technology providers and customers,high,"Page 5, Table 2: 'The business model archetype: Distributor' for both INT and VAR | Page 4, Table 1: 'Distribution model: direct contact with customers' for both models, with INT doing 'System integration projects' and VAR doing 'Software deployment' | Page 5, Table 3: 'Degree of Vertical Integration: High' for INT and 'Low' for VAR"
190654709,Business Models for Emerging Technologies: The Case of Affective Computing,yes,Standalone product,Standalone product,high,Page 3: 'ER providers use a great variety of possible channels' | Page 4: 'ER providers'
190654717,Economics of open source library software: evidences from Indian libraries,yes,Plugin/Complement,Plugin/Complement,medium,Page 13: 'There are many third-party service providers to facilitate the OSS to the library' | Page 13: 'There are many companies who support and provide services on open source library software around the world'
190654720,Making a Business Out of (Predictive Application Management in) the Fog,yes,Standalone product,Standalone product (specialized service provider offering predictive management as a service to multiple customer segments),high,"Page 4: 'a third-party provider for predictive application management can base its analyses on data collected from different hardware or infrastructures and produce more accurate (and satisfying) results. Large established companies might trust more such new provider as an intermediary' | Page 4: 'they could also see outsourcing the predictive services as a source of time and money savings, actually easing federation with other providers that rely on the same external solution'"
190654834,Synergies between App-Based Car-Related Shared Mobility Services for the Development of More Profitable Business Models,yes,Two-sided platform,Two-sided platform,high,"Page 2: 'organisation-based model using internet platforms' | Page 7: 'In P2P services, the platform charges a commission per trip' | Page 8: 'The carsharing platform functions as an agent that collects payment for each rental and keeps a commission for each transaction' | Page 9: 'All the services explored require a technological platform as a key resource'"
190654956,Open source ERP business model framework,yes,Two-sided platform,Platform,medium,"Page 2: 'Strategies of ERP development include software as a service (SaaS), open-source software (OSS) and Service Oriented Architectures (SOA)' | Page 4: 'Even major ERP vendors such as SAP and Oracle have switched to service-oriented architectures'"
190655012,Analysis of Freemium Business Model Considering Network Externalities and Consumer Uncertainty,yes,Two-sided platform,Platform,medium,Page 1: 'via a web portal Taobao.com' | Page 2: 'online marketplace for Android mobile applications'
190655172,Investigating e-business models' value retention for start-ups: The moderating role of venture capital investment intensity,yes,Standalone product;OEM component,"Standalone product, Platform, OEM component",high,"Page 6: 'a dummy variable for OEM-specific App (1 if the App was developed for cellphone manufacturers, telecom carriers, IoT hardware manufacturers or App Stores for the purpose of bundling with Cellphones or IoT device; 0 if the App was a stand-alone application)' | Page 9: 'A complementarity-centred App serves as focal product to integrate suppliers and complementary components seamlessly.'"
190655181,Growth of a platform business model as an entrepreneurial ecosystem and its effects on regional development,yes,Two-sided platform;Marketplace,"Two-sided platform, Marketplace",high,"Page 5: 'An ecosystem hence can be defined as a network of interconnected organizations, connected to a focal firm or platform, which incorporates both production and use of side participants' | Page 8: 'the platform has less direct control on the contacts and transactions between suppliers and customers' | Page 4: 'online travel agents (OTAs), such as Booking.com, play an important role'"
190655186,Developing enterprise social software in China: insights from Mingdao,yes,Two-sided platform;Marketplace,"Two-sided platform, Marketplace",high,"Page 10: 'Mingdao is a typical platform model, in addition to charging users the fees [for using our platform], we may also charge third-party developers' | 'These third-party developers would build more and more software and applications based on Mingdao platform, which is similar to the Android platform' | Page 4: 'Applications market' feature shown in platform characteristics"
190655190,Open source - Is it an alternative to intellectual property?,yes,Standalone product,"Standalone product with platform characteristics (intermediary/licensor manages community creation, controls property, provides governance structure, facilitates peer production, releases official versions, and offers professional services)",high,"Page 5-6: 'The basic characteristic of the open source method of software development is that the community of unpaid volunteers contributes creations to a community leader, the intermediary, which is often an incorporated company or organization. This community leader in turn facilitates the inspection and compilation of individual contributions and then releases the collective creation as an improved version' | Page 7: 'the licensor, that is, the intermediary, has control ownership over the entire community creation' | Page 8: 'The versioning and release of official versions of the community creation are done under the supervision of this leadership group'"
190655198,Difficult Business Models of Digital Business Platforms for Health Data: A Framework for Evaluation of the Ecosystem Viability,yes,Two-sided platform,Two-sided platform,high,"Page 2: 'Multi-sided platforms bring together two or more distinct but interdependent groups of customers and create value by facilitating interactions between the different groups' | Page 2: 'The purpose of Digital Business Platforms is to create value by enabling value exchange between two groups, the producing peers and the consuming peers' | Page 2: 'Youtube and Facebook represent these types and are categorized as two-sided or multi-sided platforms'"
190655206,"Onboarding customer companies to electronic invoicing platform – developing a marketing and a partnering strategy for Tieto, an e-invoicing service provider",yes,Two-sided platform,Two-sided platform,high,"Page 4: 'Recently, new XML-based standards have enabled a shift from point-to-point data exchange to development of network-based many-to-many platforms.' | Page 5: 'In the three-corner model, the service provider enrolls all the trading partners (TPs) – buyers and suppliers – to its platform so that different counterparts have separate contractual relationships with the same platform.'"
190655218,How Service Offerings and Operational Maturity Influence the Viability of Health Information Exchanges,yes,Two-sided platform,Two-sided platform,high,Page 1: 'These multi-sided digital platforms offer the promise of streamlining information integration' | Page 12: 'applicable to other firms that serve as platforms for information exchange among different players or sides.'
190655219,Mobile ticketing services in the Northern Europe: Critical business model issues,yes,Standalone product,Standalone product (mobile ticketing as a channel/interface to existing public transport services),medium,Page 1: 'Mobile ticketing services contribute to making public transport smarter' | Page 4: 'The provision of mobile ticketing requires a technical solution integrated with public transport system and payment service provider'
190655247,The effect of free sampling strategies on freemium conversion rates,yes,Standalone product,Standalone product,medium,Page 2: 'The music streaming service Spotify for example offers a free version where users can access unlimited songs' | Page 2: 'cloud storage providers like Dropbox' | Page 1: 'firms offer a service or a product for free'
190655350,Give Away Your Digital Services: Leveraging Big Data to Capture Value,yes,Two-sided platform,Two-sided platform,high,"Page 2: 'Through a case study analysis, we show how leveraging a two-sided structure can enable companies to capture value from user-sourced data' | Page 3: 'Digital services providers, like many other companies, operate in two-sided markets—markets in which interaction between two (or more) groups is governed by network externalities' | Page 3: 'two-sided markets are ""markets in which one or several platforms enable interactions between end-users, and try to get the two (or multiple) sides 'on board' by appropriately charging each side""' | Page 3: 'An intermediary who can internalize the externalities, harvesting value by mediating the interaction'"
190655362,Making Digital Freemium Business Models a Success: Predicting Customers' Lifetime Value via Initial Purchase Information,yes,Standalone product,Standalone product,medium,Page 3: 'The services can be used via Internet browsers and dedicated mobile apps. They feature a shop where users can buy credits that provide them with access to additional in-app features'
190655382,Understanding the influence of absorptive capacity and ambidexterity on the process of business model change – the case of on-premise and cloud-computing software,yes,Two-sided platform,Two-sided platform,high,"Page 24: 'Most case companies either plan to or already provide application-programming interfaces to co-opetitively create value in eco-systems around their SaaS platforms, stimulating indirect network effects.'"
190655386,Transition to the Cloud: A Vendor Perspective,yes,Standalone product,Standalone product (with extensive partner/channel network),high,"Page 4-5: ERP Co develops standardized products in-house and distributes through three channels: 1) directly to micro businesses, 2) through VAR partners to small-medium businesses, 3) through partners for bigger SMB. 'ERP Co only offers standardized product, which is sold either in an out-of-box fashion to micro business, or through partners who make customizations for specific customer or market'"
190655389,Business models and opportunity creation: How IT entrepreneurs create and develop business models under uncertainty,yes,Two-sided platform,Two-sided platform,high,"Page 10-11: 'G-cluster connected content providers (game publishers) with telecom operators by providing a platform that could be used to deliver games over the wireless network' | Page 9: 'G-cluster develops interactive cloud gaming platforms... Thus, G-cluster's gaming platform makes it possible to bring games to the cloud environment'"
190655397,"Revenue models, in-app purchase, and the app performance: Evidence from Apple's App Store and Google Play",yes,Two-sided platform,Two-sided platform (app stores operate as platforms connecting developers with consumers),high,"Page 1: 'App stores operate as online two-sided markets, generating mutual advantages to all involved actors' | Page 4: 'Indeed, free apps work as two-sided markets. In our context, apps might attract not only app users, but also third parties who are interested in app users, when they are available in large numbers, for business purposes'"
190655417,Commercialization of Composite Software Resulting from Collaborative Research,yes,Two-sided platform,"Two-sided platform - operates as a value network where multiple independent providers contribute complementary components, with coordinators providing platform orchestration",high,"Page 4: 'the resulting composite software solution is based on a value-network of interoperable independent software components and services' | Page 5: 'A service delivered over a VN requires the contribution of two or more network components. Thus, VN can be considered as a set of relatively autonomous units that can be managed independently but operate together' | Page 6: 'coordinator is the leading role of a SECO and performs the following tasks: Technical coordination... Service coordination... Market coordination'"
190655425,Adjusting software revenue and pricing strategies in the era of cloud computing,yes,Standalone product,Standalone product - SaaS providers who depend on IaaS and PaaS providers but deliver applications directly to end customers,high,"Page 2: 'Software as a Service (SaaS), which provides applications on top of PaaS and IaaS' | Page 4: 'SaaS providers are also extremely dependent on their suppliers. In many cases, they need access to IaaS and PaaS providers in order to make their services available to their customers' | Page 7: 'Firm B used network operators as an IaaS provider and delivery channel to end-users'"
190655440,Designing business models for cloud platforms,yes,Two-sided platform;Marketplace,"Two-sided platform (connecting developers and consumers), with marketplace capabilities for distribution of complementary components and applications",high,"Page 6: 'In line with Boudreau & Lakhani (2009), cloud platforms fall in the two-sided business model category, because external innovators and customers are free to transact directly with one another as long as they also affiliate with the platform's owner' | Page 1: 'PaaS shares two key characteristics of a multisided platform [MSP]' | Page 3: 'platforms cultivate online user communities and marketplaces (e.g. Google Apps Marketplace) where developers can share, buy, and sell their codes, products, and services'"
190655451,Business Models for Cloud Computing: Experiences from Developing Modeling & Simulation as a Service Applications in Industry,yes,Two-sided platform;Marketplace;OEM component,"Two-sided platform (connecting simulation software providers with end-users), Marketplace (AppCenter for simulation applications), OEM component (CloudSME platform as PaaS infrastructure)",high,Page 6: 'A simulation software provider (vendor or consultant) may decide not to develop a specialized one-stop-shop solution but rather use the CloudSME AppCenter to offer its software as a service offering directly' | Page 6: 'The SaaS solution will be directly executed from the CloudSME AppCenter' | Page 4: 'The CSSP is an example of a PaaS that facilitates access to one or more IaaS' | Page 6: 'These are being presented as one-stop-shops that the developers are using as gateways for their users to access their software'
190655528,A Study on a Decentralized SaaS Business Model,yes,Two-sided platform,Two-sided platform,medium,"Page 2, Section III: 'We assume the market as a brand-branch reseller and local servers try to maximize their own profit' | Page 2, Section III: 'HQ may have some brand products and responsible for their global advertisement, R&D, and training'"
190655555,Selection of the Proper Revenue and Pricing Model for SaaS,yes,Standalone product,Standalone product,medium,"Page 1, Section I: 'To compete in the software market, vendors have to take these changes into the consideration and rethink how to offer their software to customers.' | Page 3, Section IV: 'Firm A develops planning and optimization software for telecom operators'"
190655589,Service-Centric Business Model in Cloud Environment,yes,Two-sided platform,Two-sided platform,medium,"Page 2, Section II: 'Ecosystem connectivity → Realizing multi-party cooperative and collaboration: Companies can facilitate collaboration with partners and customers, which can lead to improvements in productivity and increased innovation.' | Page 4, Section III: 'The value network class describes social and technical resources transactions and operations within and between organizations towards the organizational framework in value configuration by a cross-organizational analysis perspective.'"
190655614,Designing Viable Multi-sided Data Platforms: The Case of Context-Aware Mobile Travel Applications,yes,Two-sided platform,Two-sided platform,high,"Página 2: 'A platform serving multiple user groups, such as buyers and sellers, is typically denoted as a multi-sided platform' | Página 2: 'The objective of a multi-sided platform is to facilitate the transactions between different user groups, such as consumers and app developers'"
190655631,Economic and business perspectives on smartphones as multi-sided platforms,yes,Two-sided platform,Two-sided platform,high,"Page 1: 'We interpret mobile operating systems such as iOS and Android as multi-sided platforms that serve a variety of ""customers,"" including consumers (users), handset makers, network operators, app developers, advertisers, and chip manufacturers.' | Page 2: 'Multi-sided platforms have three fundamental features... Third, an intermediary is required to internalize the externalities flowing from one side of the platform to the other.'"
190655648,Crushing Candy: The Free-to-Play Game in Its Connective Commodity Form,yes,Plugin/Complement,Complementor,high,"Page 2: 'Companies such as Google, Apple, Facebook, and Amazon operate as platform holders, who set the platform's technological standards and governance model, and mediate between, on the one hand ""buyers"" (e.g. players), and on the other hand suppliers (e.g. King) or ""complementors"" (Gawer, 2009).' | Page 8: 'For Facebook, companies such as King fulfill an important double role.'"
190655698,Effects of Freemium Strategy in the Mobile App Market: An Empirical Study of Google Play,yes,Standalone product,Standalone product,high,"Page 86: 'For the Android consumers, Google Play (https://play.google.com) is such a one-stop shop for thousands of Android apps' | Page 129: 'mobile app vendors'"
190655702,"Network Externalities, Incumbent's Competitive Advantage and the Degree of Openness of Software Start-Ups",yes,Standalone product,Standalone product,medium,"Page 3: 'a new entrant firm (i.e., software start-up) faces a well-established incumbent' | Page 7: 'firm E (the entrant)'"
190655721,A Pricing Framework for Software-as-a-Service,yes,Standalone product,Standalone product,medium,Page 1: 'SaaS vendors can effectively differentiate their product offerings from that of traditional on-premise software'
190655747,Clarifying the Value Elements of Business Models for Disturbance Management in Supply Chains,yes,Standalone product,Standalone product,high,"Page 3: 'Our research takes the perspective of a solution provider, a company Alfa, which develops and offers a service entity to logistic-intensive companies'"
190655750,The Impact of Open Source Software Commercialization on Firm Value,yes,Two-sided platform,Two-sided platform,medium,"Page 6: 'firms that adopt the open innovation model integrate these external sources (e.g., customers, suppliers, competitors and universities) into their internal innovation processes' | Page 10: 'create a marketplace for complementary proprietary products and services'"
190655785,The relationship between Open Innovation and Strategy: data-driven analysis of the Mobile Value Services Industry,yes,Two-sided platform,Two-sided platform,high,Page 8: 'orchestrate an extended network in a two-sided market made of partners – e.g. developers – on the one hand and customers on the other'
190655819,Open-Source Software Entrepreneurial Business Modelling,yes,Others,Others,medium,Page 1: 'This poster aims to facilitate business planning of bootstrapping entrepreneurs who are developing a high-tech business by open-source approach.' | Page 2: 'Four workshops and free consultation were conducted with startup teams'
190655845,Towards a better Understanding of the Dynamics of Platform as a Service Business Models,yes,Two-sided platform,Two-sided platform,high,"Page 3, Section 4.2: 'PaaS business models are at least two-sided or even multi-sided business models [35] and hence, address several customer segments'"
