article_id,article_title,response_found,values_inside_scope,extracted_value,confidence_level,source_citation
190655186,Developing enterprise social software in China: insights from Mingdao,yes,Single-tenant cloud;Multi-tenant SaaS;Mobile;Desktop,"Multi-tenant SaaS (public cloud), Single-tenant cloud (private cloud for large enterprises), Mobile (iOS and Android apps), Desktop (web browser access)",high,"Page 5: 'Cloud computing has three types: public cloud, private cloud and hybrid cloud...we [may] deploy two: the public and private cloud. Public cloud can be free or low-cost. We can provide our Mingdao platform to any enterprises via the Internet. Additionally, we can also provide a private cloud service by developing a customized Mingdao platform' | Page 4: 'type www.mingdao.com in a web browser to access the platform' | Page 11: 'Our mobile client application has been improving well on smart phone including the iOS and Android system'"
190655190,Open source - Is it an alternative to intellectual property?,yes,Desktop;Others,"Open source distribution (source code available, downloadable); Desktop (local installation); Others (community-based distribution with versioning and release management)",high,Page 6: 'the intermediary will release the improved or compiled version of the software along with certain license conditions' | Page 6: 'Certain licenses require the user to distribute a modified version of the software only along with the underlying source code' | Page 8: 'The versioning and release of official versions of the community creation are done under the supervision of this leadership group'
190655198,Difficult Business Models of Digital Business Platforms for Health Data: A Framework for Evaluation of the Ecosystem Viability,yes,Multi-tenant SaaS,Multi-tenant SaaS (web-based platform with user interface accessed via standard web browser),medium,"Page 4: 'RHIS offers a user interface which is used to consume the patient data using standard web browser' | Page 4: 'RHIS provides APIs to organizational systems like electronic health records, laboratories, imaging and others'"
190655206,"Onboarding customer companies to electronic invoicing platform – developing a marketing and a partnering strategy for Tieto, an e-invoicing service provider",yes,Multi-tenant SaaS,Multi-tenant SaaS,medium,"Page 6: 'Fully structured e-invoices are sent via secure Internet connection' | Page 3: 'Smaller suppliers type in the invoice data in the buyer's web portal from where the data can be automatically processed and imported into the AP system.' | Page 4: 'SMEs tend to choose quicker solutions using, e.g., WebEDI. This way e-invoicing can be in use within hours from making the decision to implement.'"
190655218,How Service Offerings and Operational Maturity Influence the Viability of Health Information Exchanges,yes,Multi-tenant SaaS,Multi-tenant SaaS,medium,"Page 10: 'During its formative years, IHIE offered a minimal service of sharing a few elements of patient records with participating doctors and hospitals through a secure network' | Page 11: 'cost-effective and secure exchange of health information' | Page 11: 'Every entity that participates in the exchange contributes to the financial sustainability of the exchange.'"
190655219,Mobile ticketing services in the Northern Europe: Critical business model issues,yes,Mobile,Mobile (SMS); Mobile (smartphone applications for Android and iPhone),high,"Page 1: 'Mobile ticketing started as premium SMS services for single tickets' | Page 4: 'Majority of mobile ticketing apps are created for Android and iPhone phones. The segment of Windows phone users is very small, and in the majority of cases this group of customers is not considered'"
190655247,The effect of free sampling strategies on freemium conversion rates,yes,Multi-tenant SaaS;Mobile,Multi-tenant SaaS; Mobile,medium,"Page 2: 'The music streaming service Spotify for example offers a free version where users can access unlimited songs as long as they are connected to the internet' | Page 2: 'In the context of mobile applications, even when such incentives are absent, a free app that makes it to the top of an app store's ranking list' | Page 5: 'web-based email provider as an example'"
190655350,Give Away Your Digital Services: Leveraging Big Data to Capture Value,yes,Mobile,Mobile (smartphone applications),high,"Page 5: 'We focused our research on a category of apps that collects a wide range of data, from user-entered information to data gathered from sensors... health and fitness apps' | Page 5: 'identify free health and fitness apps offered through Google Play' | Page 8: 'smartphones, with their embedded sensors and wide range of apps'"
190655362,Making Digital Freemium Business Models a Success: Predicting Customers' Lifetime Value via Initial Purchase Information,yes,Multi-tenant SaaS;Mobile;Desktop,Multi-tenant SaaS; Mobile; Desktop,high,Page 3: 'The services can be used via Internet browsers and dedicated mobile apps.'
190655382,Understanding the influence of absorptive capacity and ambidexterity on the process of business model change – the case of on-premise and cloud-computing software,yes,On-premises;Single-tenant cloud;Multi-tenant SaaS,Multi-tenant SaaS; Single-tenant cloud; On-premises,high,"Page 4: 'SaaS builds on a multi-tenant architecture that permits customers to share a single code base and data structures for an application, allowing economies of scale' | Page 3: 'new business model designs have emerged, delivering single ERP functionalities on demand through the internet' | Page 18: 'the progress in virtualisation techniques, which enabled single-tenant, customisable private or hybrid cloud solutions, which are specifically demanded by larger enterprises. In a private cloud, the software runs on dedicated resources that are individually configurable and controllable'"
190655386,Transition to the Cloud: A Vendor Perspective,yes,On-premises;Multi-tenant SaaS,Multi-tenant SaaS; On-premises,high,Page 1: 'cloud-based customer relationship management software delivered over the Internet' | Page 5: 'ERP Co's SaaS journey has started since early 2000 by providing some simple applications through the web' | Page 7: 'customers can access their enterprise systems through a web browser' | Page 6: 'hybrid model where both ends (SaaS-based and on-premise products) were handled in equal terms'
190655389,Business models and opportunity creation: How IT entrepreneurs create and develop business models under uncertainty,yes,Multi-tenant SaaS,Multi-tenant SaaS,high,"Page 9: 'The platform is operated by the game servers that transmit the game content as an MPEG stream to the devices of end-users, over the broadband network' | Page 10: 'send game content to mobile phones over the 3G network from a central computer' | Page 12: 'G-cluster started to offer games-on-demand services for PC users over the Internet' | Page 17: 'the console worked over any wireless network if the broadband connection was fast enough'"
190655397,"Revenue models, in-app purchase, and the app performance: Evidence from Apple's App Store and Google Play",yes,Mobile,Mobile (smartphone applications downloaded from app stores),high,"Page 1: 'An application store is essentially an online distribution platform from which users can download software applications for mobile devices' | Page 7: 'In order to test our hypotheses, we collected data of apps for smartphones'"
190655417,Commercialization of Composite Software Resulting from Collaborative Research,yes,Multi-tenant SaaS,Multi-tenant SaaS,high,Page 4: 'in its final version evolved towards a Software-as-a-Service (SaaS) ecosystem' | Page 9: 'All partners committed themselves to provide an operating SaaS version of their component with predefined APIs and SLA' | Page 9: 'The resulting core of the technical design and governance were complementary software services that are provided as SaaS through the agreed APIs'
190655425,Adjusting software revenue and pricing strategies in the era of cloud computing,yes,On-premises;Multi-tenant SaaS,Multi-tenant SaaS; On-premises,high,"Page 2: 'In the SaaS model, software is delivered as a service and used over the Internet' | Page 7: 'by means of the public cloud, the case firms were able to bring updates that were visible to all their customers immediately' | Page 7: 'If we sell the Intranet version, it has to be installed in the customer's premises' | Page 8: 'some of the customers of firm A, C, and D favored software licensing plus usage of the software in their internal data center'"
190655440,Designing business models for cloud platforms,yes,Multi-tenant SaaS,"Multi-tenant SaaS (cloud-based on-demand delivery), with options for private cloud deployment for enterprise customers",high,Page 1: 'Platform as a service (PaaS)' with 'cloud platforms' | Page 2: 'PaaS is a specific type of multisided platform (MSP) delivered on demand' | Page 18: 'platform customers as a possible customer segment that refers to enterprises that use PaaS solutions as a private cloud'
190655451,Business Models for Cloud Computing: Experiences from Developing Modeling & Simulation as a Service Applications in Industry,yes,Multi-tenant SaaS,"Multi-tenant SaaS (cloud-based on-demand delivery), with options for Private clouds, Community clouds, Public clouds, and Hybrid clouds",high,"Page 2: 'These include Private clouds (accessed only by the users of a single organization via private networks), Community clouds (an extension of a private cloud accessed by more than one organization with common interests), Public clouds (accessible by the general public and supported by an infrastructure provider), and Hybrid clouds (a combination of two or all three of the above)' | Page 2: 'Users and applications can instantly access and release on-demand computational assets, storage, other service applications, etc. depending on their changing needs'"
190655528,A Study on a Decentralized SaaS Business Model,yes,On-premises;Multi-tenant SaaS,Multi-tenant SaaS; On-premises,medium,"Page 1, Abstract: 'decentralized SaaS (Software as a Service) business model' | Page 1, Section I: 'it may manage its own data center (applications and database)' | Page 1, Section I: 'Local servers, either owned by HQ or outsourced to other companies, are local data centers physically close to users.'"
190655555,Selection of the Proper Revenue and Pricing Model for SaaS,yes,On-premises;Single-tenant cloud;Multi-tenant SaaS,Multi-tenant SaaS; Single-tenant cloud; On-premises,high,"Page 2, Section II: 'SaaS has multi-tenant or multi-instance architecture; the former refers to the situation in which a vendor hosts a single instance on a server that serves multiple customers (tenants), whereas the latter is related to the model in which a vendor hosts separate instances for each customer within shared hardware' | Page 3, Section IV: 'The idea of bringing the product directly to the cloud model and of having multi-instance architecture'"
190655589,Service-Centric Business Model in Cloud Environment,yes,Single-tenant cloud;Multi-tenant SaaS,Multi-tenant SaaS; Single-tenant cloud,high,"Page 2, Section II: 'Cloud environment is a cloud computing based, cloud services or cloud platforms represented, and multi-technology (value network, Web service, virtualization, servitization, etc.) supported internet commerce environment' | Page 3, Section II: 'providing dynamically scalable and virtualized resources as services over the Internet.'"
190655614,Designing Viable Multi-sided Data Platforms: The Case of Context-Aware Mobile Travel Applications,yes,Multi-tenant SaaS,Multi-tenant SaaS,high,Página 6: 'In the open model the platform is offered 'as-a-service' to 3rd parties like app developers' | Página 3: 'App developers can access this clean data repository via a single application programming interface (API) which is web developer friendly'
190655631,Economic and business perspectives on smartphones as multi-sided platforms,yes,Mobile;Desktop,Mobile; Desktop,high,"Page 1: 'We interpret mobile operating systems such as iOS and Android as multi-sided platforms' | Page 3: 'Smartphones were no longer single-purpose or multi-purpose devices, but rather universal handheld computers that incorporated a telephone'"
190655648,Crushing Candy: The Free-to-Play Game in Its Connective Commodity Form,yes,Multi-tenant SaaS;Mobile;Desktop,Multi-tenant SaaS; Mobile; Desktop,high,"Page 1: 'Rather than being available on dedicated game devices or on a self-owned web-based portal, casual games such as Candy Crush are increasingly hosted and played on smartphones, tablets, and social network sites.' | Page 3: 'I played the game extensively on Facebook, an Android-powered Samsung smartphone, on Amazon's Kindle Fire, the iPad, and the iPhone.'"
190655698,Effects of Freemium Strategy in the Mobile App Market: An Empirical Study of Google Play,yes,Mobile,Mobile,high,Page 67: 'MOBILE APP REFERS TO APPLICATION SOFTWARE —a type of software that allows the user to perform a specific task that can be installed and run on a range of portable digital devices such as smartphones and tablets.' | Page 73: 'it is made available for download to mobile devices directly through a centralized online marketplace'
190655702,"Network Externalities, Incumbent's Competitive Advantage and the Degree of Openness of Software Start-Ups",no,,not reported,high,information not found in text
190655721,A Pricing Framework for Software-as-a-Service,yes,Multi-tenant SaaS,Multi-tenant SaaS,high,"Page 1: 'SaaS is remotely hosted, meaning that software are deployed as hosted services to be accessed by clients from remote locations... The multi-tenant architecture of SaaS benefits both clients and vendors alike'"
190655747,Clarifying the Value Elements of Business Models for Disturbance Management in Supply Chains,yes,Multi-tenant SaaS,Multi-tenant SaaS,high,Page 3: 'The solution is planned to work with Software as a Service (SaaS) principles (used and delivered through internet technology) and thus does not require special investments from a customer'
190655750,The Impact of Open Source Software Commercialization on Firm Value,yes,On-premises;Multi-tenant SaaS,On-premises; Multi-tenant SaaS,medium,"Page 6: 'OSS, which is freely available to all parties that accept the licensing terms of the software' | Page 10: 'Open source solutions, which require skills for usage and maintenance'"
190655785,The relationship between Open Innovation and Strategy: data-driven analysis of the Mobile Value Services Industry,yes,Multi-tenant SaaS;Mobile,Multi-tenant SaaS; Mobile,high,Page 4: 'App Store' | Page 5: 'Mobile Applications market' | Page 6: 'Mobile Store Vodafone 360°'
190655819,Open-Source Software Entrepreneurial Business Modelling,no,,not reported,high,information not found in text
190655845,Towards a better Understanding of the Dynamics of Platform as a Service Business Models,yes,Multi-tenant SaaS,Multi-tenant SaaS,high,"Page 2, Section 2.2: 'PaaS refers to software platforms that have primarily been discussed in the context of cloud computing' and 'integration platforms integrate any combination of on-premise and on-demand applications'"
